,Foundername,ProfileURL,Inflation adjusted Amount,UID,image,gender
1837, Grzegorz Kokosiński,https://www.crunchbase.com/person/grzegorz-kokosi%C5%84ski,22000000.0,7626976229053776983,True,Male
1838, Hyunggi Cho,https://www.crunchbase.com/person/hyunggi-cho,22000000.0,8390238472122354269,True,Male
1839, Jay T. Evans,https://www.crunchbase.com/person/jay-t-evans,22000000.0,4877254892667525782,True,Male
1840, Ely Porter,https://www.crunchbase.com/person/ely-porter,22000000.0,5514367006241250192,True,Male
1841, Jodi Akin,https://www.crunchbase.com/person/jodi-akin,22000000.0,6901214002033515824,True,Female
1842, Ori Sagie,https://www.crunchbase.com/person/ori-sagie,22000000.0,2740440669709380191,True,Male
1843, Manav Mital,https://www.crunchbase.com/person/manav-mital,22000000.0,7561587455419150264,True,Male
1844, Kevin McNamara,https://www.crunchbase.com/person/kevin-mcnamara-bada,22000000.0,6160917191502781170,True,Male
1845, Le Cong,https://www.crunchbase.com/person/le-cong-d6b8,22000000.0,6217034775456010111,True,Male
1846, Abhishek Chandra,https://www.crunchbase.com/person/abhishek-chandra-2,22000000.0,5390012180757276628,True,Male
1847, Kamil Bajda-Pawlikowski,https://www.crunchbase.com/person/kamil-bajda-pawlikowski,22000000.0,8236809299392742082,True,Male
1848, David J. Burkhart,https://www.crunchbase.com/person/david-j-burkhart,22000000.0,8047811907944513611,True,Male
1849, Avi Elbaz,https://www.crunchbase.com/person/avi-elbaz,22000000.0,1526722924933129637,True,Male
1850, Dave DeCaprio,https://www.crunchbase.com/person/dave-decaprio,22000000.0,6346818780553515919,True,Male
1851, Craig Wilkins,https://www.crunchbase.com/person/craig-wilkins,22000000.0,8337536881076148611,True,Male
1852, Christian Wiklund,https://www.crunchbase.com/person/christian-wiklund,22000000.0,8776676859083348514,True,Male
1853, Matt Danna,https://www.crunchbase.com/person/matt-danna-abea,22000000.0,6136968096887965659,True,Male
1854, Piotr Findeisen,https://www.crunchbase.com/person/piotr-findeisen,22000000.0,109098540644388802,True,Male
1855, Aric Ohana,https://www.crunchbase.com/person/aric-ohana,22000000.0,7918653256617508292,True,Male
1856, Matt Fuller,https://www.crunchbase.com/person/matt-fuller-a5fc,22000000.0,5736046336577198730,True,Male
1858, Hayden Adams,https://www.crunchbase.com/person/hayden-adams-80b7,22000000.0,9183866075826592569,True,Male
1859, April Koh,https://www.crunchbase.com/person/april-koh,22000000.0,4425433011173697611,True,Female
1860, Eugene Hertz,https://www.crunchbase.com/person/eugene-hertz,21988202.65323728,3076289582456042376,True,Male
1861, Jay Bregman,https://www.crunchbase.com/person/jay-bregman,21988202.65323728,1586827718998429960,True,Male
1862, Eduardo Vivas,https://www.crunchbase.com/person/claudia-bosworth,21988202.65323728,2223419504929609037,True,Male
1863, Alex Vauthey,https://www.crunchbase.com/person/alex-vauthey,21988202.65323728,3444123218210247616,True,Male
1864, Felipe Capella,https://www.crunchbase.com/person/felipe-capella,21969246.100005936,1898510883247326207,True,Male
1865, Ricardo Salgado,https://www.crunchbase.com/person/ricardo-salgado,21969246.100005936,8625886437819347274,True,Male
1866, Vijay Lakshmanan,https://www.crunchbase.com/person/vijay-lakshmanan,21954358.4511756,446529062556696365,True,Male
1867, Vinod Muthukrishnan,https://www.crunchbase.com/person/vinod-muthukrishnan,21954358.4511756,8588362576788130000,True,Male
1868, Prem K Viswanath,https://www.crunchbase.com/person/prem-k-viswanath,21954358.4511756,2484420947834925897,True,Male
1869, Sriram Subramanian,https://www.crunchbase.com/person/sriram-subramanian-3,21954358.4511756,7555189002477849581,True,Male
1870, Nagendra CL,https://www.crunchbase.com/person/nagendra-cl,21954358.4511756,6809489442446991337,True,Male
1871,Jeff Rothschild,https://www.crunchbase.com/person/jeff-rothschild,21950000.0,7406765642794757980,True,Male
1872, Brian Jones,https://www.crunchbase.com/person/brian-jones-8,21899695.787756648,6898043624961635423,True,Male
1873, Luke Schoenfelder,https://www.crunchbase.com/person/luke-schoenfelder,21899695.787756648,2439433560853587373,True,Male
1874, Thomas Meyerhoffer,https://www.crunchbase.com/person/thomas-meyerhoffer,21899695.787756648,2409410750682657534,True,Male
1876, Aaron Emigh,https://www.crunchbase.com/person/aaron-emigh,21897763.34513081,8188459310128041712,True,Male
1877, Steven Stanek,https://www.crunchbase.com/person/steven-stanek,21897763.34513081,5183157967085707661,True,Male
1878, Andrew Sohr,https://www.crunchbase.com/person/andrew-sohr,21897230.70187174,639099092966778134,True,Male
1879, Chase Gilbert,https://www.crunchbase.com/person/chase-gilbert,21897230.70187174,3015587574237041619,True,Male
1880, Thomas Healy,https://www.crunchbase.com/person/thomas-healy,21883923.03671922,4445636394289275498,True,Male
1881, Benjamin Darnell,https://www.crunchbase.com/person/ben-darnell-2,21872163.33798062,8587799976340983420,True,Male
1882, Peter Mattis,https://www.crunchbase.com/person/peter-mattis,21872163.33798062,6811021607967726030,True,Male
1883, Shin Matsumura,https://www.crunchbase.com/person/shin-matsumura,21734771.405617144,5902888629535670106,True,Male
1884, Joe Britt,https://www.crunchbase.com/person/joe-britt,21734771.405617144,7365500365656934103,True,Male
1885, Alexis Howerton,https://www.crunchbase.com/person/alexis-howerton,21713012.20685813,357639479464979332,True,Female
1886, Chris Hornor,https://www.crunchbase.com/person/chris-hornor,21713012.20685813,2881526394639064381,True,Male
1887, Rik Wuts,https://www.crunchbase.com/person/rik-wuts,21713012.20685813,4822263850457267862,True,Male
1888, William Greene,https://www.crunchbase.com/person/william-greene,21695155.43353113,3403413670314181694,True,Male
1889, Corey McCann,https://www.crunchbase.com/person/corey-mccann,21695155.43353113,2875579994515479301,True,Male
1890, Stephen Smith,https://www.crunchbase.com/person/stephen-kennedy-smith,21695155.43353113,6534000272559402203,True,Male
1891, Jonny McCauley,https://www.crunchbase.com/person/jonny-mccauley,21601484.26373821,476562750317220866,True,Male
1892, Ben Harris,https://www.crunchbase.com/person/ben-harris-5,21601484.26373821,3795224514544327242,True,Male
1893, Tim Redfern,https://www.crunchbase.com/person/tim-redfern,21601484.26373821,1864759267030505946,True,Male
1894, Jack Phelan,https://www.crunchbase.com/person/jack-phelan,21601484.26373821,7361510239884248451,True,Male
1895, Bay Gross,https://www.crunchbase.com/person/bay-gross,21583859.08571936,3076597745538292626,True,Male
1896, Toyin Ajayi,https://www.crunchbase.com/person/toyin-ajayi,21583859.08571936,2407827387558493949,True,Female
1897, Iyah Romm,https://www.crunchbase.com/person/iyah-romm,21583859.08571936,1845858109399926132,True,Male
1898, Mat Balez,https://www.crunchbase.com/person/mat-balez,21583859.08571936,2281914809766672801,True,Male
1899, Rich Mahoney,https://www.crunchbase.com/person/rich-mahoney,21518484.063933104,1713606787095529654,True,Male
1900, Andrew Bokor,https://www.crunchbase.com/person/andrew-bokor,21503257.352909494,5773773411281187965,True,Male
1901, Thomas L. Smith,https://www.crunchbase.com/person/thomas-l-smith,21503257.352909494,1036945713058616242,True,Male
1902, Marshall Hudes,https://www.crunchbase.com/person/marshall-hudes,21503257.352909494,6534111378983591263,True,Male
1903, Bobby Goodman,https://www.crunchbase.com/person/bobby-goodman,21503257.352909494,461936650156477462,True,Male
1904, Stillman Bradish,https://www.crunchbase.com/person/stillman-bradish,21503057.04260328,310337674670772332,True,Male
1905, Eashwer Kollata,https://www.crunchbase.com/person/eashwer-kollata,21500202.707503527,2346962488972853565,True,Male
1906, Raj Chowdhury,https://www.crunchbase.com/person/raj-chowdhury,21500202.707503527,3412496082137718965,True,Male
1907, Vladimir Edelman,https://www.crunchbase.com/person/vladimir-edelman-366e,21457222.028927885,5978031334553486751,True,Male
1908, Luke Schlueter,https://www.crunchbase.com/person/luke-schlueter,21437726.766181134,6432353509525178038,True,Male
1909, Brady Knight,https://www.crunchbase.com/person/brady-knight,21437726.766181134,581344054222866663,True,Male
1910, Michael Farid,https://www.crunchbase.com/person/michael-farid,21437726.766181134,6281592482559909340,True,Male
1911, Kale Rogers,https://www.crunchbase.com/person/kale-rogers,21437726.766181134,3303553737167852240,True,Male
1912, Chris Mansi,https://www.crunchbase.com/person/chris-mansi,21433489.67881717,3180411646198104253,True,Male
1913, David Golan,https://www.crunchbase.com/person/david-golan-2,21433489.67881717,2525280965415229538,True,Male
1914, Manoj Ramachandran,https://www.crunchbase.com/person/manoj-ramachandran,21433489.67881717,3715640100352760122,True,Male
1915, Mitchell Weisman,https://www.crunchbase.com/person/mitchell-weisman,21421589.079342924,3767624568537649134,True,Male
1917, Serge Ioffe,https://www.crunchbase.com/person/serge-ioffe,21421589.079342924,6717725881053470827,True,Male
1918, Mark Tacchi,https://www.crunchbase.com/person/mark-tacchi,21413567.88730753,2981480947810975040,True,Male
1919, Joseph Meyerowitz,https://www.crunchbase.com/person/joseph-meyerowitz,21343468.122712832,37434193051992490,True,Male
1920, Yue Fei,https://www.crunchbase.com/person/yue-fei,21343468.122712832,2328950829899175460,True,Male
1921, Tim Junio,https://www.crunchbase.com/person/tim-junio,21343468.122712832,4193469109708707558,True,Male
1922, Shaun Maguire,https://www.crunchbase.com/person/shaun-maguire,21343468.122712832,4188102773773046301,True,Male
1923, Anli He,https://www.crunchbase.com/person/anli-he,21343468.122712832,4694306462176935222,True,Female
1924, Matt Kraning,https://www.crunchbase.com/person/matt-kraning,21343468.122712832,333246320441038483,True,Male
1925, Chris Shi,https://www.crunchbase.com/person/chris-shi,21343468.122712832,2025086809194494227,True,Male
1926, Richard Cancro,https://www.crunchbase.com/person/richard-cancro,21313843.208909776,2869250437991384956,True,Male
1927, David Scalzo,https://www.crunchbase.com/person/david-scalzo,21313843.208909776,7649873750714405965,True,Male
1928, Paul Lichty,https://www.crunchbase.com/person/paul-lichty,21313843.208909776,7856566372858558962,True,Male
1929, Lex Sokolin,https://www.crunchbase.com/person/lex-sokolin,21313843.208909776,4815887504222893104,True,Male
1930, David King,https://www.crunchbase.com/person/david-king-18,21313843.208909776,1313144026682884581,True,Male
1931, Vladimir Baranov,https://www.crunchbase.com/person/vladimir-baranov-2,21313843.208909776,5470680634691705130,True,Male
1932, Shachar Cohen,https://www.crunchbase.com/person/shachar-cohen,21307222.028927885,8720694574210594045,True,Male
1933, Pini Yakuel,https://www.crunchbase.com/person/pini-yakuel,21307222.028927885,5396908043243620029,True,Male
1934, Jacqueline Corbelli,https://www.crunchbase.com/person/jacqueline-corbelli,21307222.028927885,3730295153895863187,True,Female
1935, Rob Aksman,https://www.crunchbase.com/person/rob-aksman,21307222.028927885,7358830104025942100,True,Male
1936, Brandon Tseng,https://www.crunchbase.com/person/brandon-tseng,21282485.23011406,8239147345011661287,True,Male
1937, Ryan Tseng,https://www.crunchbase.com/person/ryan-tseng,21282485.23011406,3612252171203789675,True,Male
1938, Andrew Reiter,https://www.crunchbase.com/person/andrew-reiter,21282485.23011406,916272503532250323,True,Male
1939, Aaron Klein,https://www.crunchbase.com/person/aaron-klein,21280690.359865803,8100077094023439977,True,Male
1940, Matt Pistone,https://www.crunchbase.com/person/matt-pistone,21280690.359865803,5727643501308478089,True,Male
1941, Kevin Callahan,https://www.crunchbase.com/person/kevin-callahan-2,21280690.359865803,2912344288296870093,True,Male
1942, Jason F. VandeBoom,https://www.crunchbase.com/person/jason-f-vandeboom,21280690.359865803,2282055141191623405,True,Male
1943, Scott Slinker,https://www.crunchbase.com/person/scott-slinker,21256591.55617515,4752667852525362194,True,Male
1944, Tim Connors,https://www.crunchbase.com/person/tim-connors,21256591.55617515,8935679088182777509,True,Male
1945, Ariel Feldstein,https://www.crunchbase.com/person/ariel-feldstein,21183417.82003715,7658029773474686483,True,Male
1946, Bill Loumpouridis,https://www.crunchbase.com/person/bill-loumpouridis,21183417.82003715,4022903172003135260,True,Male
1947, Parker Harris,https://www.crunchbase.com/person/parker-harris,21183417.82003715,2928094338424304046,True,Male
1948, Bill O'Donnell,https://www.crunchbase.com/person/bill-o-donnell,21177699.66689097,6928799079277474301,True,Male
1949, Paul English,https://www.crunchbase.com/person/paul-english,21177699.66689097,5195778712779889367,True,Male
1950, Jonathan Olson,https://www.crunchbase.com/person/jonathan-olson-3c35,21136412.72872416,8434210330225682477,True,Male
1951, Christopher Savoie,https://www.crunchbase.com/person/dr-christopher-j-savoie,21136412.72872416,4771556078589380400,True,Male
1953, Jhonathan Romero,https://www.crunchbase.com/person/jhonathan-romero,21136412.72872416,3661605662489423522,True,Male
1954, Yudong Cao,https://www.crunchbase.com/person/yudong-cao,21136412.72872416,1113922468636966038,True,Male
1955, Phillip Wei,https://www.crunchbase.com/person/phillip-wei,21114680.6028428,9071571698761013231,True,Male
1956, Joshua Levin,https://www.crunchbase.com/person/joshua-levin,21114680.6028428,7791925215420598753,True,Male
1957, Conor Murray,https://www.crunchbase.com/person/conor-murray,21114680.6028428,5098718068845814882,True,Male
1958, Stuart Sopp,https://www.crunchbase.com/person/stuart-sopp,21063562.836744875,5898010401999461525,True,Male
1959, Eric Kinariwala,https://www.crunchbase.com/person/eric-kinariwala,21019478.3703056,4409032629376206999,True,Male
1960, Flaviu Rus,https://www.crunchbase.com/person/flaviu-rus,21019478.3703056,6502586209805974599,True,Male
1961, Daniel Starr,https://www.crunchbase.com/person/daniel-starr-2,21019478.3703056,3420677184527822299,True,Male
1962, Christopher Monroe,https://www.crunchbase.com/person/christopher-monroe,21014927.324275084,9157171585759728993,True,Male
1963, Jungsang Kim,https://www.crunchbase.com/person/jungsang-kim,21014927.324275084,3690062412825650008,True,Male
1964, Brian Falther,https://www.crunchbase.com/person/brian-falther,21000428.65016024,6959517074898416671,True,Male
1965, Irving Fain,https://www.crunchbase.com/person/irving-fain,21000428.65016024,882517299705473427,True,Male
1966, David Golden,https://www.crunchbase.com/person/david-golden-3,21000428.65016024,3227958482576461118,True,Male
1967, Blake Mistich,https://www.crunchbase.com/person/blake-mistich,21000000.0,3649097547045067620,True,Male
1968, Stephen Ehikian,https://www.crunchbase.com/person/stephen-ehikian,21000000.0,3603539080941527895,True,Male
1969, Michael Lehr,https://www.crunchbase.com/person/michael-lehr,21000000.0,5799916762649603089,True,Male
1970, Justin Adler,https://www.crunchbase.com/person/justin-adler,21000000.0,6744293967455137802,True,Male
1971, Adam Evans,https://www.crunchbase.com/person/adam-evans-2,21000000.0,7505795678546394067,True,Male
1973, Eytan Bensoussan,https://www.crunchbase.com/person/eytan-bensoussan,21000000.0,595854422760039062,True,Male
1974, Adam Pettit,https://www.crunchbase.com/person/adam-pettit-2,21000000.0,8207720750772343366,True,Male
1975, Thiago Teixeira,https://www.crunchbase.com/person/thiago-teixeira-1560,21000000.0,126307708403519484,True,Male
1976, Adrien Treuille,https://www.crunchbase.com/person/adrien-treuille,21000000.0,6717535968289841841,True,Male
1978, Wesley Pettit,https://www.crunchbase.com/person/wesley-pettit,21000000.0,3138980401145924983,True,Male
1979, Guillermo Rauch,https://www.crunchbase.com/person/guillermo-rauch,21000000.0,7276868009164483569,True,Male
1981, Mark Daughters,https://www.crunchbase.com/person/mark-daughters,21000000.0,6359982351340985229,True,Male
1982, Phil Libin,https://www.crunchbase.com/person/phil-libin,21000000.0,2199725702137517283,True,Male
